child_id;parent_id;y_label
РЕЛЬСОВАЯ КОЛЕЯ;ЖЕЛЕЗНОДОРОЖНЫЙ ПУТЬ;0
ЖЕЛЕЗНОДОРОЖНОЕ ПОЛОТНО;ЖЕЛЕЗНОДОРОЖНЫЙ ПУТЬ;0
ЖЕЛЕЗНОДОРОЖНАЯ СТРЕЛКА;ЖЕЛЕЗНОДОРОЖНЫЙ ПУТЬ;0
ЖЕЛЕЗНОДОРОЖНЫЙ ТРАНСПОРТ;ЖЕЛЕЗНОДОРОЖНЫЙ ПУТЬ;0
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;АПАРТЕИД;0
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;АПАРТЕИД;0
АНТРОПОЛОГИЯ;АПАРТЕИД;0
ЭЛЕКТРИЧЕСТВО (ФИЗИЧЕСКОЕ ЯВЛЕНИЕ);ИОН;0
ТРАНСПОРТНАЯ СФЕРА;ШТУРМАН;0
КОМПЬЮТЕР;АДРЕС ЭЛЕКТРОННОЙ ПОЧТЫ;0
НАУКА;МАТЕМАТИЧЕСКИЙ МЕТОД;0
МАТЕМАТИЧЕСКИЕ НАУКИ;МАТЕМАТИЧЕСКИЙ МЕТОД;0
ПРОМЫШЛЕННОСТЬ;СОВМЕСТИТЬ (НАЛОЖИТЬ);0
ЧУВСТВО, ЭМОЦИЯ;ГНЕВНЫЙ (ВЫРАЖАЮЩИЙ ГНЕВ);0
ИЗМЕРЕНИЕ;ПИНТА;0
ПРОМЫШЛЕННОСТЬ;СЕЛЬСКОХОЗЯЙСТВЕННОЕ МАШИНОСТРОЕНИЕ;0
СЕЛЬСКОЕ ХОЗЯЙСТВО;СЕЛЬСКОХОЗЯЙСТВЕННОЕ МАШИНОСТРОЕНИЕ;0
ВОЕННО-ИНЖЕНЕРНОЕ СООРУЖЕНИЕ;АМБРАЗУРА, БОЙНИЦА;0
ОБОРОНА ГОСУДАРСТВА;АМБРАЗУРА, БОЙНИЦА;0
ВООРУЖЕННЫЙ КОНФЛИКТ;АМБРАЗУРА, БОЙНИЦА;0
ВОЕННАЯ СЛУЖБА;АМБРАЗУРА, БОЙНИЦА;0
НАУКА;ТЮРКОЛОГ;0
ФИЛОЛОГИЯ;ТЮРКОЛОГ;0
ВАТА;ВАТКА;0
ОТДЫХ;РАЗВЛЕЧЬ (ДОСТАВИТЬ УДОВОЛЬСТВИЕ);0
ЧУВСТВО, ЭМОЦИЯ;РАЗВЛЕЧЬ (ДОСТАВИТЬ УДОВОЛЬСТВИЕ);0
ТЕННЕССИ;МЕМФИС;0
ГРАЖДАНСКИЙ СПОР;ГРАЖДАНСКИЙ ПРОЦЕСС;0
ГРАЖДАНСКИЙ ИСК В УГОЛОВНОМ ДЕЛЕ;ГРАЖДАНСКИЙ ПРОЦЕСС;0
ПРАВОВАЯ СИСТЕМА;ГРАЖДАНСКИЙ ПРОЦЕСС;0
СУДОУСТРОЙСТВО;ГРАЖДАНСКИЙ ПРОЦЕСС;0
СТРОИТЕЛЬСТВО (ОТРАСЛЬ);МРАМОР;0
ПСИХОЛОГИЧЕСКИЕ НАУКИ;БОЙКИЙ (РАСТОРОПНЫЙ);0
ЧЕРТА ХАРАКТЕРА;БОЙКИЙ (РАСТОРОПНЫЙ);0
ОКСФОРДСКИЙ УНИВЕРСИТЕТ;ОКСФОРД;0
СПОРТ;СКЕЙТБОРДИНГ;0
МЕРА ПООЩРЕНИЯ;ПООЩРИТЬ;0
ЭКОНОМИКА;РАЗМЕЩЕНИЕ ЦЕННЫХ БУМАГ;0
ФИНАНСОВАЯ СФЕРА;РАЗМЕЩЕНИЕ ЦЕННЫХ БУМАГ;0
ЦЕННАЯ БУМАГА;РАЗМЕЩЕНИЕ ЦЕННЫХ БУМАГ;0
ОБОРОНА ГОСУДАРСТВА;СУХОПУТНЫЕ ВОЙСКА;0
ВОЕННАЯ СЛУЖБА;СУХОПУТНЫЕ ВОЙСКА;0
ЛУХОВИЦКИЙ РАЙОН;ЛУХОВИЦЫ;0
ИСКУССТВО;РУССКИЙ ШАНСОН;0
МУЗЫКАЛЬНОЕ ИСКУССТВО;РУССКИЙ ШАНСОН;0
СЕВЕРНАЯ ЕВРОПА;СААМЫ;0
АНТРОПОЛОГИЯ;СААМЫ;0
КОМПЬЮТЕР;ТЕРМИНАЛ (УСТРОЙСТВО);0
МОДА;КЛЕШ (ПОКРОЙ);0
ОДЕЖДА;КЛЕШ (ПОКРОЙ);0
ГЕОЛОГИЧЕСКИЕ НАУКИ;МАЛАХИТ;0
ДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ;МАЛАХИТ;0
МОДА;НОШЕНИЕ ОДЕЖДЫ, ОБУВИ;0
ОДЕЖДА;НОШЕНИЕ ОДЕЖДЫ, ОБУВИ;0
ИСКУССТВО;АККОРДЕОН;0
МУЗЫКАЛЬНОЕ ИСКУССТВО;АККОРДЕОН;0
ГЕОГРАФИЧЕСКАЯ КООРДИНАТА;ГЕОГРАФИЧЕСКАЯ КАРТА;0
МЕРИДИАН;ГЕОГРАФИЧЕСКАЯ КАРТА;0
ГЕОГРАФИЧЕСКАЯ ПАРАЛЛЕЛЬ;ГЕОГРАФИЧЕСКАЯ КАРТА;0
НАУКИ О ЗЕМЛЕ;ГЕОГРАФИЧЕСКАЯ КАРТА;0
ГЕОЛОГИЧЕСКИЕ НАУКИ;ГЕОГРАФИЧЕСКАЯ КАРТА;0
ГЕОГРАФИЧЕСКИЕ НАУКИ;ГЕОГРАФИЧЕСКАЯ КАРТА;0
НИМБ НАД ГОЛОВОЙ;ИКОНА;0
ОКЛАД ИКОНЫ;ИКОНА;0
ИСКУССТВО;ИКОНА;0
РЕЛИГИЯ;ИКОНА;0
ИЗОБРАЗИТЕЛЬНОЕ ИСКУССТВО;ИКОНА;0
ХРИСТИАНСТВО;ИКОНА;0
ЛИСТ БУМАГИ;ПОЛЯ СТРАНИЦЫ;0
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;НАДЗОРНЫЙ ОРГАН;0
ЧУВСТВО, ЭМОЦИЯ;ВКУС, ОЩУЩЕНИЕ НА ЯЗЫКЕ;0
ЧЕРЕПОВЕЦ;ЧЕРЕПОВЧАНЕ;0
СУДОХОДСТВО;ЛИВОРНО;0
ОКЕАН;МОРСКОЕ ДНО;0
МОРЕ;МОРСКОЕ ДНО;0
ЗЕМНАЯ КОРА;МОРСКОЕ ДНО;0
ОКЕАНОЛОГИЯ;МОРСКОЕ ДНО;0
АВИАЦИЯ (СФЕРА ДЕЯТЕЛЬНОСТИ);БЫКОВО;0
ПСИХОЛОГИЧЕСКИЕ НАУКИ;ПРОВИНЦИАЛЬНЫЙ, МЕСТЕЧКОВЫЙ;0
ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ;ПРОВИНЦИАЛЬНЫЙ, МЕСТЕЧКОВЫЙ;0
ЧЕРТА ХАРАКТЕРА;ПРОВИНЦИАЛЬНЫЙ, МЕСТЕЧКОВЫЙ;0
ИЗДАТЕЛЬСКО-ПОЛИГРАФИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;ГЛАВНЫЙ РЕДАКТОР;0
ЭКОНОМИКА;СПОСОБ ПРИВАТИЗАЦИИ;0
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;СПОСОБ ПРИВАТИЗАЦИИ;0
АНАТОМИЯ (НАУКА);ИНСУЛИН;0
СУДОХОДСТВО;ЧЕЛН;0
ГРЕБЛЯ;ЧЕЛН;0
ПРАВОВАЯ СИСТЕМА;ВЫМОГАТЕЛЬ;0
ПРЕСТУПЛЕНИЕ;ВЫМОГАТЕЛЬ;0
ПРОМЫШЛЕННОСТЬ;АГЕНТСТВО;0
ЭКОНОМИКА;АГЕНТСТВО;0
ИЗМЕРЕНИЕ;САНТИМЕТР;0
ЭЛЕКТРОТЕХНИКА (СФЕРА ДЕЯТЕЛЬНОСТИ);КАТОД;0
ТЫВА /ТУВА/;КОЖУУН;0
АНТРОПОЛОГИЯ;ПАНАМЦЫ (ГРАЖДАНЕ ПАНАМЫ);0
ПРИКЛАДНЫЕ НАУКИ;ИЗОБРЕТАТЕЛЬ;0
НАУКА;ИЗОБРЕТАТЕЛЬ;0
ЧУВСТВО, ЭМОЦИЯ;ЗАВИСТЬ;0
ЦЕЛЕСООБРАЗНЫЙ;НЕЦЕЛЕСООБРАЗНЫЙ;0
НАУКА;ДОКТОР НАУК;0
ПРАВОВАЯ СИСТЕМА;ВЫГОВОР (ДИСЦИПЛИНАРНОЕ ВЗЫСКАНИЕ);0
ТРУДОВЫЕ ОТНОШЕНИЯ;ВЫГОВОР (ДИСЦИПЛИНАРНОЕ ВЗЫСКАНИЕ);0
СПОРТ;ПИРОГА;0
СУДОХОДСТВО;ПИРОГА;0
ПЛАВАНИЕ;ПИРОГА;0
ГРЕБЛЯ;ПИРОГА;0
РЕЛИГИЯ;ОРАКУЛ (ЖРЕЦ);0
ПРАВОВАЯ СИСТЕМА;ЛИЦО, ОТБЫВАЮЩЕЕ ЛИШЕНИЕ СВОБОДЫ;0
ПРЕСТУПЛЕНИЕ;ЛИЦО, ОТБЫВАЮЩЕЕ ЛИШЕНИЕ СВОБОДЫ;0
ПРАВООХРАНИТЕЛЬНАЯ ДЕЯТЕЛЬНОСТЬ;ЛИЦО, ОТБЫВАЮЩЕЕ ЛИШЕНИЕ СВОБОДЫ;0
УГОЛОВНОЕ НАКАЗАНИЕ;ЛИЦО, ОТБЫВАЮЩЕЕ ЛИШЕНИЕ СВОБОДЫ;0
ПРОМЫШЛЕННОСТЬ;РАЗМАЗАТЬ ПО ПОВЕРХНОСТИ;0
ИЗМЕРЕНИЕ;ЯНВАРЬ;0
ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ;ЯНВАРЬ;0
ПРОТКНУТЬ ОТВЕРСТИЕ;ПРОКОЛ (ОТВЕРСТИЕ);0
МЕДИЦИНА;ЭКЗЕМА;0
ФИЗИОЛОГИЧЕСКАЯ НАУКА;ЭКЗЕМА;0
ТУРИЗМ;БРОДЯЖНИЧЕСТВО;0
ИСКУССТВО;АКТЕРСКАЯ РОЛЬ;0
МЕДИЦИНА;ЗАПРЕЩЕННЫЙ ПРЕПАРАТ;0
ПРОМЫШЛЕННОСТЬ;ЗАПРЕЩЕННЫЙ ПРЕПАРАТ;0
ЭКОНОМИКА;ЗАПРЕЩЕННЫЙ ПРЕПАРАТ;0
ФАРМАКОЛОГИЯ;ЗАПРЕЩЕННЫЙ ПРЕПАРАТ;0
ЭКОНОМИКА;МЕЖБАНКОВСКИЕ ОТНОШЕНИЯ;0
БАНКОВСКАЯ СИСТЕМА;МЕЖБАНКОВСКИЕ ОТНОШЕНИЯ;0
ФИНАНСОВАЯ СФЕРА;МЕЖБАНКОВСКИЕ ОТНОШЕНИЯ;0
ОТДЫХ;НУМИЗМАТ;0
НУМИЗМАТИКА;НУМИЗМАТ;0
МЕДИЦИНА;СОК РАСТЕНИЯ;0
БИОЛОГИЯ;СОК РАСТЕНИЯ;0
ФАРМАКОЛОГИЯ;СОК РАСТЕНИЯ;0
ФИЗИОЛОГИЧЕСКАЯ НАУКА;СОК РАСТЕНИЯ;0
ПРОМЫШЛЕННОСТЬ;ТЕПЛИЦА;0
СЕЛЬСКОЕ ХОЗЯЙСТВО;ТЕПЛИЦА;0
ПСИХОЛОГИЧЕСКИЕ НАУКИ;ДИПЛОМАТ (ЧЕЛОВЕК ПО ХАРАКТЕРУ);0
ЧЕРТА ХАРАКТЕРА;ДИПЛОМАТ (ЧЕЛОВЕК ПО ХАРАКТЕРУ);0
СМОЛЕНСК;СМОЛЕНСКАЯ ОБЛАСТЬ;0
ГОРОД СМОЛЕНСКОЙ ОБЛАСТИ;СМОЛЕНСКАЯ ОБЛАСТЬ;0
ВОПЬ;СМОЛЕНСКАЯ ОБЛАСТЬ;0
ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;СМОЛЕНСКАЯ ОБЛАСТЬ;0
ЦЕНТРАЛЬНЫЙ ЭКОНОМИЧЕСКИЙ РАЙОН РФ;СМОЛЕНСКАЯ ОБЛАСТЬ;0
ХОЛОДНЫЙ ПО ЦВЕТУ;ТЕПЛЫЙ ПО ЦВЕТУ;0
ЦВЕТ, ОКРАСКА;ТЕПЛЫЙ ПО ЦВЕТУ;0
ЧУВСТВО, ЭМОЦИЯ;ВЫПУТАТЬСЯ ИЗ ПРОБЛЕМ;0
ПРАВОВАЯ СИСТЕМА;УВОЛЬНЕНИЕ ПО СОБСТВЕННОМУ ЖЕЛАНИЮ;0
ТРУДОВЫЕ ОТНОШЕНИЯ;УВОЛЬНЕНИЕ ПО СОБСТВЕННОМУ ЖЕЛАНИЮ;0
ЧЕЛЯБИНСКАЯ ОБЛАСТЬ;КАТАВ-ИВАНОВСК;0
ПРОМЫШЛЕННОСТЬ;МОЛОЧНАЯ ПРОДУКЦИЯ;0
ЭКОНОМИКА;МОЛОЧНАЯ ПРОДУКЦИЯ;0
ИСКУССТВО;ИКОНОПИСЬ;0
ЖИВОПИСЬ (ИСКУССТВО);ИКОНОПИСЬ;0
КУЛИНАРНОЕ ИСКУССТВО;ЗАПИТЬ СЪЕДЕННОЕ;0
КИНОПРЕМИЯ;КИНОФЕСТИВАЛЬ;0
ОТДЫХ;КИНОФЕСТИВАЛЬ;0
ПРОМЫШЛЕННОСТЬ;НАСЛОИТЬСЯ, НАПЛАСТОВАТЬСЯ;0
ЗАЩИТНЫЙ САРКОФАГ;ЯДЕРНЫЙ ОБЪЕКТ;0
НАМЕКАТЬ, ДЕЛАТЬ НАМЕК;МНОГОЗНАЧИТЕЛЬНЫЙ (ВЫРАЗИТЕЛЬНЫЙ, НАМЕКАЮЩИЙ);0
КУЛИНАРНОЕ ИСКУССТВО;ПАРОВОЕ БЛЮДО;0
СОЦИАЛЬНАЯ ЗАЩИТА;БЕДНЯК, НЕИМУЩИЙ ЧЕЛОВЕК;0
СФЕРА ОБРАЗОВАНИЯ;УЧЕНИК УЧЕБНОГО ЗАВЕДЕНИЯ;0
ЭКОНОМИКА;ВЗЯТКА;0
ФИЛОЛОГИЯ;ВЗЯТКА;0
ДЕНЕЖНАЯ НАЛИЧНОСТЬ;ВЗЯТКА;0
ФИНАНСОВАЯ СФЕРА;ВЗЯТКА;0
ЭКОНОМИКА;БЕЛЫЙ ХЛЕБ;0
ЧУВСТВО, ЭМОЦИЯ;САМОСОХРАНЕНИЕ;0
ЭЛЕКТРОТЕХНИКА (СФЕРА ДЕЯТЕЛЬНОСТИ);ЭЛЕКТРОВАКУУМНЫЙ ПРИБОР;0
ФИЛОСОФСКИЕ НАУКИ;МАРКСИЗМ;0
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;МАРКСИЗМ;0
ПОЛИТИЧЕСКАЯ ПАРТИЯ;МАРКСИЗМ;0
СФЕРА ОБРАЗОВАНИЯ;ПРАКТИКАНТ;0
ТЕРРИТОРИАЛЬНЫЕ ВОДЫ;ТЕРРИТОРИЯ ГОСУДАРСТВА;0
ОКРУГ (ПОДРАЗДЕЛЕНИЕ ГОСУДАРСТВЕННОЙ ТЕРРИТОРИИ);ТЕРРИТОРИЯ ГОСУДАРСТВА;0
ГОСУДАРСТВЕННАЯ ГРАНИЦА;ТЕРРИТОРИЯ ГОСУДАРСТВА;0
ШАНЬСИ;СИАНЬ;0
МЕДИЦИНА;ВОСПАЛЕНИЕ (БОЛЕЗНЕННЫЙ ПРОЦЕСС);0
ФИЗИОЛОГИЧЕСКАЯ НАУКА;ВОСПАЛЕНИЕ (БОЛЕЗНЕННЫЙ ПРОЦЕСС);0
ПОСТЕЛЬ;ПОСТЕЛЬНЫЕ ПРИНАДЛЕЖНОСТИ;0
ИСКУССТВО;СВЯТОЧНАЯ КОЛЯДКА;0
МУЗЫКАЛЬНОЕ ИСКУССТВО;СВЯТОЧНАЯ КОЛЯДКА;0
ПРОМЫШЛЕННОСТЬ;ОБЛИВАНИЕ (ПРОЦЕДУРА);0
ПРОМЫШЛЕННОСТЬ;ГРАДОСТРОИТЕЛЬСТВО;0
ЭКОНОМИКА;ГРАДОСТРОИТЕЛЬСТВО;0
АРХИТЕКТУРА;ГРАДОСТРОИТЕЛЬСТВО;0
СТРОИТЕЛЬСТВО (ОТРАСЛЬ);ГРАДОСТРОИТЕЛЬСТВО;0
ЖИТОМИРСКАЯ ОБЛ. УКРАИНЫ;ЖИТОМИР;0
ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ;КОПАТЬСЯ, КАНИТЕЛИТЬСЯ;0
УХОД ЗА ТЕЛОМ;ШАМПУНЬ;0
СТАВРОПОЛЬЦЫ;СТАВРОПОЛЬ;0
СТАВРОПОЛЬСКИЙ КРАЙ;СТАВРОПОЛЬ;0
СПОРТ;КОЛЕСО (АКРОБАТИЧЕСКИЙ ТРЮК);0
МЕДИЦИНА;КОЛЕСО (АКРОБАТИЧЕСКИЙ ТРЮК);0
НАУКИ О ЗЕМЛЕ;АЗИМУТ;0
ГЕОЛОГИЧЕСКИЕ НАУКИ;АЗИМУТ;0
ГЕОГРАФИЧЕСКИЕ НАУКИ;АЗИМУТ;0
ЭКОНОМИКА;СТРАХОВАЯ СУММА;0
СТРАХОВАНИЕ;СТРАХОВАЯ СУММА;0
ФИЛОЛОГИЯ;СТРАХОВАЯ СУММА;0
ДЕНЕЖНАЯ НАЛИЧНОСТЬ;СТРАХОВАЯ СУММА;0
ФИНАНСОВАЯ СФЕРА;СТРАХОВАЯ СУММА;0
БИОЛОГИЯ;РЕПЧАТЫЙ ЛУК;0
СЕЛЬСКОЕ ХОЗЯЙСТВО;РЕПЧАТЫЙ ЛУК;0
БОТАНИКА;РЕПЧАТЫЙ ЛУК;0
ПРОМЫШЛЕННОСТЬ;УГОЛЬНЫЙ БАССЕЙН;0
ГЕОЛОГИЧЕСКИЕ НАУКИ;УГОЛЬНЫЙ БАССЕЙН;0
ЭНЕРГЕТИКА (СФЕРА ДЕЯТЕЛЬНОСТИ);УГОЛЬНЫЙ БАССЕЙН;0
ДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ;УГОЛЬНЫЙ БАССЕЙН;0
РЕЛИГИЯ;ЦЕРКОВНАЯ ШКОЛА;0
ПРОМЫШЛЕННОСТЬ;ПИТЕЙНОЕ ЗАВЕДЕНИЕ;0
ЭКОНОМИКА;ПИТЕЙНОЕ ЗАВЕДЕНИЕ;0
ОБЩЕСТВЕННОЕ ПИТАНИЕ;ПИТЕЙНОЕ ЗАВЕДЕНИЕ;0
РЯЗАНСКАЯ ОБЛАСТЬ;ПРА;0
ПРОМЫШЛЕННОСТЬ;АВТОВОКЗАЛ;0
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ;АВТОВОКЗАЛ;0
ПАССАЖИРСКИЙ ТРАНСПОРТ;АВТОВОКЗАЛ;0
НАЛОГОВАЯ СИСТЕМА;НАЛОГ НА ДОХОДЫ ФИЗИЧЕСКИХ ЛИЦ;0
ДЕНЕЖНАЯ НАЛИЧНОСТЬ;НАЛОГ НА ДОХОДЫ ФИЗИЧЕСКИХ ЛИЦ;0
ФИНАНСОВАЯ СФЕРА;НАЛОГ НА ДОХОДЫ ФИЗИЧЕСКИХ ЛИЦ;0
ЭКОНОМИКА;НАЛОГ НА ДОХОДЫ ФИЗИЧЕСКИХ ЛИЦ;0
ПРОМЫШЛЕННОСТЬ;ТУРАГЕНТ;0
ТУРИЗМ;ТУРАГЕНТ;0
ЭКОНОМИКА;ТУРАГЕНТ;0
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ;АВТОКАТАФАЛК;0
ФИЛОЛОГИЯ;ВЫДЕРЖКА ИЗ ТЕКСТА, ДОКУМЕНТА;0
ОБОРОНА ГОСУДАРСТВА;РЕВОЛЬВЕР;0
ФИЛОЛОГИЯ;ПИСЬМЕННОСТЬ, СИСТЕМА ПИСЬМА;0
РЕЛИГИЯ;ПРОТЕСТАНТСКАЯ ЦЕРКОВЬ;0
ХРИСТИАНСТВО;ПРОТЕСТАНТСКАЯ ЦЕРКОВЬ;0
ПРОТЕСТАНТИЗМ;ПРОТЕСТАНТСКАЯ ЦЕРКОВЬ;0
ПРОМЫШЛЕННОСТЬ;КИСЕЛЬ;0
ЭКОНОМИКА;КИСЕЛЬ;0
ПРОМЫШЛЕННОСТЬ;БАР (ПИТЕЙНОЕ ЗАВЕДЕНИЕ);0
ЭКОНОМИКА;БАР (ПИТЕЙНОЕ ЗАВЕДЕНИЕ);0
ОБЩЕСТВЕННОЕ ПИТАНИЕ;БАР (ПИТЕЙНОЕ ЗАВЕДЕНИЕ);0
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;ПАРТИЯ ЗЕЛЕНЫХ;0
ЭКОЛОГИЧЕСКАЯ НАУКА;ПАРТИЯ ЗЕЛЕНЫХ;0
ПОЛИТИЧЕСКАЯ ПАРТИЯ;ПАРТИЯ ЗЕЛЕНЫХ;0
ЭКОНОМИКА;ДОМ РЕБЕНКА;0
СОЦИАЛЬНАЯ ЗАЩИТА;ДОМ РЕБЕНКА;0
ПРОМЫШЛЕННОСТЬ;ТВЕРДОЕ ТОПЛИВО;0
ЭНЕРГЕТИКА (СФЕРА ДЕЯТЕЛЬНОСТИ);ТВЕРДОЕ ТОПЛИВО;0
ФИЛОЛОГИЯ;МОКШАНСКИЙ ЯЗЫК;0
ОБУЧЕНИЕ, УЧЕБНАЯ ДЕЯТЕЛЬНОСТЬ;УЧЕБНЫЕ ЗАНЯТИЯ;0
УЧЕБНЫЙ ЧАС;УЧЕБНЫЕ ЗАНЯТИЯ;0
СФЕРА ОБРАЗОВАНИЯ;УЧЕБНЫЕ ЗАНЯТИЯ;0
ИГРА (РАЗВЛЕЧЕНИЕ);ПЕЙНТБОЛ;0
СПОРТ;ПЕЙНТБОЛ;0
СТОПА НОГИ;ПОДЪЕМ СТОПЫ;0
БИОЛОГИЯ;ПОДЪЕМ СТОПЫ;0
ЗООЛОГИЯ;ПОДЪЕМ СТОПЫ;0
ПРАВОВАЯ СИСТЕМА;ВЫМОГАТЕЛЬСТВО;0
ПРЕСТУПЛЕНИЕ;ВЫМОГАТЕЛЬСТВО;0
ЭКОНОМИКА;ВЛОЖЕНИЕ ДЕНЕЖНЫХ СРЕДСТВ;0
ДЕНЕЖНАЯ НАЛИЧНОСТЬ;ВЛОЖЕНИЕ ДЕНЕЖНЫХ СРЕДСТВ;0
ФИНАНСОВАЯ СФЕРА;ВЛОЖЕНИЕ ДЕНЕЖНЫХ СРЕДСТВ;0
ОТДЫХ;ВОДНЫЕ АТТРАКЦИОНЫ;0
ФИЛОЛОГИЯ;ВЫБОРНАЯ ДОКУМЕНТАЦИЯ;0
ВЫБОРЫ;ВЫБОРНАЯ ДОКУМЕНТАЦИЯ;0
БИОЛОГИЯ;ВОЛК (ЖИВОТНОЕ);0
ЗООЛОГИЯ;ВОЛК (ЖИВОТНОЕ);0
ОСТРОВ БОЛЬШОЙ КУРИЛЬСКОЙ ГРЯДЫ;БОЛЬШАЯ КУРИЛЬСКАЯ ГРЯДА;0
СЕВЕРНЫЕ КУРИЛЬСКИЕ ОСТРОВА;БОЛЬШАЯ КУРИЛЬСКАЯ ГРЯДА;0
КУРИЛЬСКИЕ ОСТРОВА;БОЛЬШАЯ КУРИЛЬСКАЯ ГРЯДА;0
ЮЖНЫЕ КУРИЛЬСКИЕ ОСТРОВА;БОЛЬШАЯ КУРИЛЬСКАЯ ГРЯДА;0
СРЕДНИЕ КУРИЛЬСКИЕ ОСТРОВА;БОЛЬШАЯ КУРИЛЬСКАЯ ГРЯДА;0
ОКЕАНОЛОГИЯ;БОЛЬШАЯ КУРИЛЬСКАЯ ГРЯДА;0
МЕДИЦИНА;ПРОТЕЗНО-ОРТОПЕДИЧЕСКАЯ ПОМОЩЬ;0
АВАРИЯ;ОТКАЗ ТЕХНИКИ;0
ПРОМЫШЛЕННОСТЬ;КАПИТАЛЬНЫЙ РЕМОНТ;0
СТРОИТЕЛЬСТВО (ОТРАСЛЬ);КАПИТАЛЬНЫЙ РЕМОНТ;0
ЭКОНОМИКА;ФИНАНСОВОЕ ОБЯЗАТЕЛЬСТВО;0
ФИЛОЛОГИЯ;ФИНАНСОВОЕ ОБЯЗАТЕЛЬСТВО;0
ФИНАНСОВАЯ СФЕРА;ФИНАНСОВОЕ ОБЯЗАТЕЛЬСТВО;0
ПРАВОВАЯ СИСТЕМА;ПАРИТЕТ (РАВНОПРАВИЕ СТОРОН);0
ПРОМЫШЛЕННОСТЬ;ШТАМП ДЛЯ ИЗГОТОВЛЕНИЯ;0
СОЦИАЛЬНАЯ ЗАЩИТА;ИНВАЛИД;0
ПСИХОЛОГИЧЕСКИЕ НАУКИ;ЗДРАВЫЙ, ТРЕЗВЫЙ;0
ЧЕРТА ХАРАКТЕРА;ЗДРАВЫЙ, ТРЕЗВЫЙ;0
СПОРТ;ЛЕГКОАТЛЕТ;0
ЛЕГКАЯ АТЛЕТИКА;ЛЕГКОАТЛЕТ;0
БИОЛОГИЯ;ЧЕРЕПАХА;0
ЗООЛОГИЯ;ЧЕРЕПАХА;0
ЛАС-ВЕГАС;НЕВАДА;0
НЕОПЫТНЫЙ;ОПЫТНЫЙ, ОБЛАДАЮЩИЙ ОПЫТОМ;0
ОКЕАНОЛОГИЯ;ФОЛКЛЕНДСКИЕ ОСТРОВА;0
КОЙКА В КАЮТЕ;КАЮТА;0
СУДОХОДСТВО;КАЮТА;0
ЛЕСНОЕ ХОЗЯЙСТВО;ЛЕСОХОЗЯЙСТВЕННАЯ ТЕХНИКА;0
ФИЛОЛОГИЯ;ОПИСАНИЕ (ТЕКСТ);0
ЦВЕТ, ОКРАСКА;ГРАНАТОВЫЙ ЦВЕТ;0
ПРОМЫШЛЕННОСТЬ;КРЕКИНГ;0
МОДА;МУНДИР;0
ОДЕЖДА;МУНДИР;0
ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ;ТРАТА ВРЕМЕНИ;0
ЭКОНОМИКА;ДОХОД;0
ФИНАНСОВАЯ СФЕРА;ДОХОД;0
ЧЕТКИЙ, ЧЕТКО ОЧЕРЧЕННЫЙ;НЕЧЕТКИЙ, НЕОТЧЕТЛИВЫЙ;0
НЕРЕАЛЬНЫЙ, НЕСУЩЕСТВУЮЩИЙ;РЕАЛЬНО СУЩЕСТВУЮЩИЙ;0
ЗАУПОКОЙНАЯ СЛУЖБА;ОТПЕВАНИЕ;0
РЕЛИГИЯ;ОТПЕВАНИЕ;0
ХРИСТИАНСТВО;ОТПЕВАНИЕ;0
БИОЛОГИЯ;ТУШКА ЖИВОТНОГО;0
ЗООЛОГИЯ;ТУШКА ЖИВОТНОГО;0
ПОИСК ИНФОРМАЦИИ;ИНФОРМАЦИОННОЕ ОБЕСПЕЧЕНИЕ;0
ИЗОБРАЗИТЕЛЬНОЕ ИСКУССТВО;ОРНАМЕНТ;0
БИОЛОГИЯ;ВЕТКА РАСТЕНИЯ;0
БОТАНИКА;ВЕТКА РАСТЕНИЯ;0
ПАТРОН (БОЕПРИПАСЫ);ХОЛОСТОЙ ЗАРЯД;0
ОБОРОНА ГОСУДАРСТВА;ХОЛОСТОЙ ЗАРЯД;0
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;ГЕНЕРАЛ-ГУБЕРНАТОР;0
ПРОМЫШЛЕННОСТЬ;ОПТИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ;0
